File Format = ASCII
Created by Nova, NT-MDT ltd., 31/05/2016 05:12:31 p. m.
File: C:\Users\David\Desktop\Listeria\Mirtala - Listeria - Control.mdt
1D Frame Type = NewCurves
State = Columns
ND = 1
NX = 2000
Scale X = 2.3024
Scale Data = 0.0015
Bias X = -800.0711
Bias Data = 0.0000E+0
Unit X = nm
Unit Data = nA
DataScaleNeeded = No
Start of Data : 
	X1Phys = 320321.3125	Y1Phys = 434408.0312
	FwSize1 = 1000	BkSize1 = 1000
X	Y1F	Y1B
905.9724	-0.2472	-0.2457
908.2747	-0.2472	-0.2457
910.5771	-0.2472	-0.2457
912.8795	-0.2472	-0.2457
915.1818	-0.2472	-0.2457
917.4842	-0.2487	-0.2457
919.7865	-0.2472	-0.2457
922.0889	-0.2487	-0.2457
924.3912	-0.2487	-0.2457
926.6936	-0.2487	-0.2457
928.9959	-0.2472	-0.2457
931.2983	-0.2472	-0.2457
933.6006	-0.2472	-0.2457
935.9030	-0.2472	-0.2442
938.2053	-0.2472	-0.2442
940.5077	-0.2457	-0.2442
942.8100	-0.2457	-0.2442
945.1124	-0.2457	-0.2442
947.4147	-0.2457	-0.2442
949.7171	-0.2457	-0.2442
952.0195	-0.2472	-0.2442
954.3218	-0.2457	-0.2442
956.6242	-0.2457	-0.2442
958.9265	-0.2457	-0.2442
961.2289	-0.2457	-0.2426
963.5312	-0.2442	-0.2426
965.8336	-0.2457	-0.2426
968.1359	-0.2457	-0.2426
970.4383	-0.2442	-0.2426
972.7406	-0.2442	-0.2426
975.0430	-0.2442	-0.2426
977.3453	-0.2457	-0.2426
979.6477	-0.2457	-0.2426
981.9500	-0.2457	-0.2426
984.2524	-0.2442	-0.2411
986.5547	-0.2442	-0.2426
988.8571	-0.2442	-0.2426
991.1595	-0.2442	-0.2426
993.4618	-0.2442	-0.2426
995.7642	-0.2442	-0.2426
998.0665	-0.2442	-0.2426
1000.3689	-0.2426	-0.2411
1002.6712	-0.2442	-0.2426
1004.9736	-0.2442	-0.2426
1007.2759	-0.2442	-0.2426
1009.5783	-0.2426	-0.2411
1011.8806	-0.2426	-0.2411
1014.1830	-0.2426	-0.2426
1016.4853	-0.2442	-0.2411
1018.7877	-0.2426	-0.2411
1021.0900	-0.2426	-0.2411
1023.3924	-0.2426	-0.2411
1025.6947	-0.2426	-0.2411
1027.9971	-0.2426	-0.2411
1030.2995	-0.2411	-0.2411
1032.6018	-0.2411	-0.2411
1034.9042	-0.2411	-0.2396
1037.2065	-0.2426	-0.2396
1039.5089	-0.2426	-0.2396
1041.8112	-0.2426	-0.2396
1044.1136	-0.2411	-0.2396
1046.4159	-0.2411	-0.2396
1048.7183	-0.2411	-0.2396
1051.0206	-0.2411	-0.2396
1053.3230	-0.2411	-0.2396
1055.6253	-0.2411	-0.2396
1057.9277	-0.2411	-0.2396
1060.2300	-0.2411	-0.2396
1062.5324	-0.2411	-0.2396
1064.8347	-0.2411	-0.2396
1067.1371	-0.2396	-0.2396
1069.4395	-0.2396	-0.2381
1071.7418	-0.2396	-0.2381
1074.0442	-0.2396	-0.2396
1076.3465	-0.2396	-0.2396
1078.6489	-0.2396	-0.2396
1080.9512	-0.2396	-0.2396
1083.2536	-0.2396	-0.2396
1085.5559	-0.2381	-0.2381
1087.8583	-0.2381	-0.2381
1090.1606	-0.2381	-0.2365
1092.4630	-0.2381	-0.2365
1094.7653	-0.2381	-0.2365
1097.0677	-0.2381	-0.2365
1099.3700	-0.2381	-0.2365
1101.6724	-0.2381	-0.2365
1103.9747	-0.2365	-0.2365
1106.2771	-0.2365	-0.2365
1108.5795	-0.2381	-0.2365
1110.8818	-0.2365	-0.2350
1113.1842	-0.2365	-0.2365
1115.4865	-0.2365	-0.2365
1117.7889	-0.2365	-0.2365
1120.0912	-0.2350	-0.2365
1122.3936	-0.2350	-0.2365
1124.6959	-0.2350	-0.2365
1126.9983	-0.2350	-0.2365
1129.3006	-0.2350	-0.2350
1131.6030	-0.2350	-0.2350
1133.9053	-0.2335	-0.2350
1136.2077	-0.2335	-0.2335
1138.5100	-0.2335	-0.2335
1140.8124	-0.2335	-0.2335
1143.1147	-0.2320	-0.2335
1145.4171	-0.2320	-0.2335
1147.7195	-0.2320	-0.2335
1150.0218	-0.2320	-0.2320
1152.3242	-0.2320	-0.2320
1154.6265	-0.2304	-0.2320
1156.9289	-0.2304	-0.2320
1159.2312	-0.2304	-0.2320
1161.5336	-0.2304	-0.2320
1163.8359	-0.2289	-0.2304
1166.1383	-0.2304	-0.2304
1168.4406	-0.2304	-0.2304
1170.7430	-0.2304	-0.2289
1173.0453	-0.2289	-0.2289
1175.3477	-0.2289	-0.2274
1177.6500	-0.2274	-0.2274
1179.9524	-0.2289	-0.2274
1182.2547	-0.2274	-0.2274
1184.5571	-0.2274	-0.2274
1186.8595	-0.2274	-0.2274
1189.1618	-0.2274	-0.2274
1191.4642	-0.2258	-0.2258
1193.7665	-0.2258	-0.2258
1196.0689	-0.2258	-0.2258
1198.3712	-0.2258	-0.2258
1200.6736	-0.2243	-0.2258
1202.9759	-0.2243	-0.2258
1205.2783	-0.2243	-0.2258
1207.5806	-0.2243	-0.2258
1209.8830	-0.2243	-0.2243
1212.1853	-0.2228	-0.2258
1214.4877	-0.2243	-0.2243
1216.7900	-0.2228	-0.2243
1219.0924	-0.2228	-0.2243
1221.3947	-0.2213	-0.2228
1223.6971	-0.2228	-0.2228
1225.9995	-0.2213	-0.2228
1228.3018	-0.2213	-0.2228
1230.6042	-0.2213	-0.2228
1232.9065	-0.2213	-0.2213
1235.2089	-0.2213	-0.2213
1237.5112	-0.2197	-0.2228
1239.8136	-0.2197	-0.2213
1242.1159	-0.2197	-0.2228
1244.4183	-0.2213	-0.2228
1246.7206	-0.2197	-0.2213
1249.0230	-0.2213	-0.2228
1251.3253	-0.2213	-0.2228
1253.6277	-0.2197	-0.2228
1255.9300	-0.2197	-0.2213
1258.2324	-0.2197	-0.2213
1260.5347	-0.2197	-0.2213
1262.8371	-0.2197	-0.2197
1265.1395	-0.2197	-0.2213
1267.4418	-0.2197	-0.2213
1269.7442	-0.2197	-0.2213
1272.0465	-0.2182	-0.2213
1274.3489	-0.2182	-0.2213
1276.6512	-0.2197	-0.2197
1278.9536	-0.2182	-0.2197
1281.2559	-0.2182	-0.2197
1283.5583	-0.2197	-0.2197
1285.8606	-0.2182	-0.2197
1288.1630	-0.2182	-0.2197
1290.4653	-0.2182	-0.2197
1292.7677	-0.2182	-0.2197
1295.0700	-0.2182	-0.2197
1297.3724	-0.2182	-0.2197
1299.6747	-0.2167	-0.2197
1301.9771	-0.2182	-0.2197
1304.2794	-0.2182	-0.2197
1306.5818	-0.2182	-0.2197
1308.8842	-0.2182	-0.2197
1311.1865	-0.2167	-0.2182
1313.4889	-0.2167	-0.2182
1315.7912	-0.2167	-0.2182
1318.0936	-0.2167	-0.2197
1320.3959	-0.2167	-0.2182
1322.6983	-0.2167	-0.2182
1325.0006	-0.2167	-0.2182
1327.3030	-0.2167	-0.2182
1329.6053	-0.2167	-0.2167
1331.9077	-0.2167	-0.2167
1334.2100	-0.2182	-0.2167
1336.5124	-0.2167	-0.2167
1338.8147	-0.2167	-0.2167
1341.1171	-0.2167	-0.2182
1343.4194	-0.2167	-0.2182
1345.7218	-0.2167	-0.2167
1348.0242	-0.2152	-0.2167
1350.3265	-0.2152	-0.2182
1352.6289	-0.2152	-0.2182
1354.9312	-0.2152	-0.2182
1357.2336	-0.2152	-0.2167
1359.5359	-0.2152	-0.2167
1361.8383	-0.2152	-0.2167
1364.1406	-0.2152	-0.2167
1366.4430	-0.2136	-0.2167
1368.7453	-0.2152	-0.2167
1371.0477	-0.2152	-0.2167
1373.3500	-0.2136	-0.2152
1375.6524	-0.2136	-0.2152
1377.9547	-0.2136	-0.2152
1380.2571	-0.2136	-0.2152
1382.5594	-0.2136	-0.2152
1384.8618	-0.2136	-0.2152
1387.1642	-0.2121	-0.2152
1389.4665	-0.2121	-0.2152
1391.7689	-0.2121	-0.2152
1394.0712	-0.2121	-0.2136
1396.3736	-0.2121	-0.2136
1398.6759	-0.2106	-0.2136
1400.9783	-0.2121	-0.2136
1403.2806	-0.2121	-0.2136
1405.5830	-0.2106	-0.2136
1407.8853	-0.2106	-0.2136
1410.1877	-0.2106	-0.2136
1412.4900	-0.2106	-0.2136
1414.7924	-0.2106	-0.2136
1417.0947	-0.2106	-0.2136
1419.3971	-0.2106	-0.2136
1421.6994	-0.2106	-0.2121
1424.0018	-0.2106	-0.2136
1426.3042	-0.2106	-0.2136
1428.6065	-0.2106	-0.2136
1430.9089	-0.2106	-0.2136
1433.2112	-0.2091	-0.2136
1435.5136	-0.2091	-0.2136
1437.8159	-0.2091	-0.2136
1440.1183	-0.2091	-0.2136
1442.4206	-0.2091	-0.2121
1444.7230	-0.2075	-0.2121
1447.0253	-0.2075	-0.2136
1449.3277	-0.2091	-0.2121
1451.6300	-0.2091	-0.2121
1453.9324	-0.2091	-0.2121
1456.2347	-0.2075	-0.2121
1458.5371	-0.2075	-0.2106
1460.8394	-0.2075	-0.2106
1463.1418	-0.2075	-0.2121
1465.4442	-0.2075	-0.2121
1467.7465	-0.2060	-0.2121
1470.0489	-0.2060	-0.2106
1472.3512	-0.2060	-0.2106
1474.6536	-0.2060	-0.2106
1476.9559	-0.2060	-0.2106
1479.2583	-0.2060	-0.2106
1481.5606	-0.2060	-0.2106
1483.8630	-0.2045	-0.2106
1486.1653	-0.2045	-0.2106
1488.4677	-0.2045	-0.2106
1490.7700	-0.2045	-0.2106
1493.0724	-0.2045	-0.2091
1495.3747	-0.2045	-0.2091
1497.6771	-0.2045	-0.2091
1499.9794	-0.2045	-0.2091
